49703,South Asian Peoples,South Asian Buddhist,Asia,Southern Asia,India,,Turun,1,No,"2,400",,taw,Tai - (taw),Buddhism - Theravada,,,,Yes,No,No,Yes,No,No,No,2,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0282,117842,Turun,IND,IN,,26.588861,94.186825,South Asian Peoples,Yes,0,Unengaged and Unreached,BTH,NULL,Buddhism
42326,South Asian Peoples,South Asian Buddhist,Europe,Southern Europe,Italy,Sri Lanka,Sri Lanken,1,No,"110,000",Yes,sin,Sinhala - (sin),Buddhism - Theravada,,,,Yes,Yes,No,Yes,Yes,No,No,4,Low,Free,Moderate,Moderate,Level 2: Exercise increased caution,A012,C0282,109305,Sinhalese,ITA,IT,CE,41.921602,12.479112,South Asian Peoples,,0,Unengaged and Unreached,BTH,Yes,Buddhism
18261,South Asian Peoples,South Asian Buddhist,Asia,South-Eastern Asia,Malaysia,Sri Lanka,Sinhalese,1,No,"33,500",Yes,sin,Sinhala - (sin),Buddhism - Theravada,,,,Yes,Yes,No,Yes,Yes,No,No,4,Low,Partly Free,High,Moderate,Level 1: Exercise normal precautions,A012,C0282,109305,Sinhalese,MYS,MY,CE,3.13205,101.670353,South Asian Peoples,,0,Unengaged and Unreached,BTH,Yes,Buddhism
48533,South Asian Peoples,South Asian Buddhist,Asia,Southern Asia,Nepal,,Gyasumdoba,0,No,"3,300",,gyo,Gyalsumdo - (gyo),Buddhism - Lamaism,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,Moderate,High,Level 2: Exercise increased caution,A012,C0282,116309,Gyalsumdo,NPL,NP,,28.712307,84.255042,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,BLA,NULL,Buddhism
10722,South Asian Peoples,South Asian Buddhist,Asia,South-Eastern Asia,Singapore,Sri Lanka,Sinhalese,1,No,"22,000",Yes,sin,Sinhala - (sin),Buddhism - Theravada,,,,Yes,Yes,No,Yes,Yes,No,No,4,Little,Partly Free,High,Low,Level 1: Exercise normal precautions,A012,C0282,109305,Sinhalese,SGP,SN,CE,1.3342,103.75734,South Asian Peoples,,0,Unengaged and Unreached,BTH,Yes,Buddhism
10919,South Asian Peoples,South Asian Buddhist,Asia,South-Eastern Asia,Thailand,Sri Lanka,Sinhalese,1,No,"9,400",Yes,sin,Sinhala - (sin),Buddhism - Theravada,,,,Yes,Yes,No,Yes,Yes,No,No,4,Medium,Not Free,Moderate,High,Level 1: Exercise normal precautions,A012,C0282,109305,Sinhalese,THA,TH,CE,13.6927,100.5017,South Asian Peoples,,0,Unengaged and Unreached,BTH,Yes,Buddhism
49905,South Asian Peoples,South Asian Christian,Asia,Southern Asia,India,,Kannaya Christian,1,No,"176,000",,mal,Malayalam - (mal),Christianity - Non-Evangelical Protestant,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0283,118938,Kannaya Christian,IND,IN,,9.919178,76.359836,South Asian Peoples,Yes,0,Unengaged and Unreached,CNE,NULL,Christianity
47958,South Asian Peoples,South Asian Jain,Asia,Southern Asia,India,,Jain (Bengali),1,No,"116,000",,ben,Bengali - (ben),Other Religions - Jainism,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0335,116128,"Jain, Bengali",IND,IN,,22.884884,88.078183,South Asian Peoples,Yes,0,Unengaged and Unreached,OJA,NULL,Other Religions
47959,South Asian Peoples,South Asian Jain,Asia,Southern Asia,India,,Jain (Hindi),1,No,"1,115,000",,hin,Hindi - (hin),Other Religions - Jainism,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0335,116461,"Jain, Hindi",IND,IN,,23.562527,78.116672,South Asian Peoples,Yes,0,Unengaged and Unreached,OJA,NULL,Other Religions
47966,South Asian Peoples,South Asian Jain,Asia,Southern Asia,India,,Jains  (Tamil),1,No,"113,000",,tam,Tamil - (tam),Other Religions - Jainism,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0335,116468,"Jain, Tamil",IND,IN,,10.985059,78.625481,South Asian Peoples,Yes,0,Unengaged and Unreached,OJA,NULL,Other Religions
47962,South Asian Peoples,South Asian Jain,Asia,Southern Asia,India,,Jains (Maithili),1,No,"49,500",,mai,Maithili - (mai),Other Religions - Jainism,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0335,116465,"Jain, Maithili",IND,IN,,24.791267,84.412401,South Asian Peoples,Yes,0,Unengaged and Unreached,OJA,NULL,Other Religions
47964,South Asian Peoples,South Asian Jain,Asia,Southern Asia,India,,Jains (Telugu) ,1,No,"52,000",,tel,Telugu - (tel),Other Religions - Jainism,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0335,116469,"Jain, Telugu",IND,IN,,17.496502,78.443577,South Asian Peoples,Yes,0,Unengaged and Unreached,OJA,NULL,Other Religions
41846,South Asian Peoples,South Asian Jain,Asia,Southern Asia,India,,Narsinghpura,1,No,"63,000",,guj,Gujarati - (guj),Hinduism,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0335,115216,Narsingpura,IND,IN,,22.60993,73.46264,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49129,South Asian Peoples,South Asian Jain,Asia,Southern Asia,Nepal,,Jaine,1,No,"1,400",,npi,Nepali - (npi),Other Religions - Jainism,,,,Yes,Yes,No,Yes,No,Yes,No,4,Strenuous,Partly Free,Moderate,High,Level 2: Exercise increased caution,A012,C0335,117114,"Jain, Nepali",NPL,NP,,27.7,85.333333,South Asian Peoples,Yes,0,Unengaged and Unreached,OJA,NULL,Other Religions
49054,South Asian Peoples,South Asian Sikh,Asia,Southern Asia,India,,Khatbune,1,No,"1,200",,pan,Eastern Punjabi - (pan),Sikhism,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0328,112677,Khatbune,IND,IN,,28.601597,77.305159,South Asian Peoples,Yes,0,Unengaged and Unreached,S,NULL,Sikhism
48446,South Asian Peoples,Teli,Asia,Southern Asia,India,,Teli (Assamese),1,No,"191,000",,asm,Assamese - (asm),Hinduism,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0313,118855,"Teli, Assamese",IND,IN,,27.404065,95.069009,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
48885,South Asian Peoples,Valmiki,Asia,Southern Asia,India,,Balmiki (Andamani),1,No,"1,100",,hca,Andaman Creole Hindi - (hca),Hinduism,,,,No,No,No,Yes,No,No,No,1,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0292,117120,"Balmiki, Andamani",IND,IN,,11.623377,92.726483,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
48221,South Asian Peoples,Valmiki,Asia,Southern Asia,India,,Bhangi (Chhattisgarhi),1,No,"24,000",,hne,Chhattisgarhi - (hne),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0292,118869,"Bhangi, Chhattisgarhi",IND,IN,,21.245422,81.505643,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49734,South Asian Peoples,Vanniyan,Asia,Southern Asia,India,,Jati Pillai,1,No,"4,400",,tel,Telugu - (tel),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0315,117797,Jati Pillai,IND,IN,,11.124075,78.648375,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
6657,Southeast Asian Peoples,Bouyei,Asia,Eastern Asia,China,,Ai-Cham,0,No,"4,100",,aih,Ai-Cham - (aih),Ethnic Religion - Chinese Folk Religion,,,,No,No,No,No,No,No,No,0,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0054,100146,Ai-Cham,CHN,CH,,25.454,107.8195,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,ECF,NULL,Ethnic Religion
23112,Southeast Asian Peoples,Bouyei,Asia,Eastern Asia,China,,Rao,0,No,"14,000",,tct,T'en - (tct),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0054,114299,Rao,CHN,CH,,26.462498,107.52825,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
7438,Southeast Asian Peoples,Bouyei,Asia,Eastern Asia,China,,Yanghuang,2,No,"61,000",,tct,T'en - (tct),Ethnic Religion - Chinese Folk Religion,,,,No,No,No,No,No,No,No,0,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0054,114362,Yanghuang,CHN,CH,,25.67173,107.30906,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,ECF,NULL,Ethnic Religion
20899,Southeast Asian Peoples,Bouyei,Asia,South-Eastern Asia,Laos,Vietnam,Giay,1,No,"8,000",Yes,pcc,Bouyei - (pcc),Ethnic Religion,,,,Yes,Yes,No,Yes,No,Yes,No,4,Strenuous,Not Free,High,Moderate,Level 1: Exercise normal precautions,A011,C0054,107305,Giay,LAO,LA,VM,21.217631,101.909741,Asian Pacific Rim Peoples,,0,Unengaged and Unreached,E,Yes,Ethnic Religion
20897,Southeast Asian Peoples,Cham,Asia,South-Eastern Asia,Laos,Cambodia,Cham,1,No,250,Yes,cja,Western Cham - (cja),Islam - Sunni,,,,Yes,Yes,No,Yes,No,No,No,3,Strenuous,Not Free,High,Moderate,Level 1: Exercise normal precautions,A011,C0064,110776,"Cham, Western",LAO,LA,CB,17.972941,102.618209,Asian Pacific Rim Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
43652,Southeast Asian Peoples,Cham,Americas,Northern America,United States,Cambodia,Tjam,1,No,"1,100",Yes,cja,Western Cham - (cja),Ethnic Religion,,,,Yes,Yes,No,Yes,No,No,No,3,Little,Free,Moderate,Moderate,Caution,A011,C0064,110776,"Cham, Western",USA,US,CB,33.79569,-118.189688,Asian Pacific Rim Peoples,,0,Unengaged and Unreached,E,Yes,Ethnic Religion
17347,Southeast Asian Peoples,Lao,Americas,South America,Argentina,Laos,Lao,1,No,"1,800",Yes,lao,Lao - (lao),Buddhism - Theravada,,,,Yes,Yes,No,Yes,Yes,No,Yes,5,Low,Free,Low,Low,Level 1: Exercise normal precautions,A011,C0116,105643,Lao,ARG,AR,LA,-34.6766,-58.387,Asian Pacific Rim Peoples,,0,Unengaged and Unreached,BTH,Yes,Buddhism
49510,Southeast Asian Peoples,Lao,Asia,Southern Asia,India,,Indo-Vietnamese,1,No,325,,lao,Lao - (lao),Buddhism - Mahayana,,,,Yes,Yes,No,Yes,Yes,No,Yes,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A011,C0116,113857,Indo-Vietnamese,IND,IN,,11.912456,79.815389,South Asian Peoples,Yes,0,Unengaged and Unreached,BMA,NULL,Buddhism
20916,Southeast Asian Peoples,Lao,Asia,South-Eastern Asia,Laos,,Kongsat,1,No,175,,lao,Lao - (lao),Ethnic Religion,,,,Yes,Yes,No,Yes,Yes,No,Yes,5,Strenuous,Not Free,High,Moderate,Level 1: Exercise normal precautions,A011,C0116,105183,Kongsat,LAO,LA,,21.179344,101.827576,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
11173,Southeast Asian Peoples,Lao,Asia,South-Eastern Asia,Vietnam,Laos,Lao,1,No,"198,000",Yes,lao,Lao - (lao),Ethnic Religion,,,,Yes,Yes,No,Yes,Yes,No,Yes,5,Medium,Not Free,Very High,High,Level 1: Exercise normal precautions,A011,C0116,105643,Lao,VNM,VM,LA,21.0392,105.8034,Asian Pacific Rim Peoples,,0,Unengaged and Unreached,E,Yes,Ethnic Religion
7259,Southeast Asian Peoples,Li,Asia,Eastern Asia,China,,"Li, Ha",3,No,"891,000",,lic,Hlai - (lic),Ethnic Religion,,,,Yes,Yes,No,Yes,No,Yes,No,4,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0117,114167,"Li, Ha",CHN,CH,,18.6238,109.357121,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
7260,Southeast Asian Peoples,Li,Asia,Eastern Asia,China,,"Li, Jiamao",2,No,"106,000",,jio,Jiamao - (jio),Ethnic Religion,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0117,114168,"Li, Jiamao",CHN,CH,,18.55481,109.85372,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
7261,Southeast Asian Peoples,Li,Asia,Eastern Asia,China,,"Li, Meifu",2,No,"63,000",,lic,Hlai - (lic),Ethnic Religion,,,,Yes,Yes,No,Yes,No,Yes,No,4,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0117,114169,"Li, Meifu",CHN,CH,,19.058863,108.939981,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
7368,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,Aoka,2,No,"397,000",,hsn,Xiang Chinese - (hsn),Ethnic Religion,,,,Yes,Yes,No,Yes,No,No,No,3,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,113992,Aoka,CHN,CH,,26.33739,110.2966,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
22147,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,A'ou,1,No,"2,600",,giw,White Gelao - (giw),Ethnic Religion - Chinese Folk Religion,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,113993,A'ou,CHN,CH,,26.8987,105.7893,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,ECF,NULL,Ethnic Religion
6683,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,Beidongnuo,1,No,550,,hea,Northern Qiandong Miao - (hea),Ethnic Religion - Chinese Folk Religion,,,,Yes,No,No,Yes,No,Yes,No,3,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,114007,Beidongnuo,CHN,CH,,25.392538,107.987143,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,ECF,NULL,Ethnic Religion
22159,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,Duoluo,2,No,"2,100",,giw,White Gelao - (giw),Ethnic Religion,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,114046,Duoluo,CHN,CH,,26.725216,106.05928,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
6738,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,Ga Mong,1,No,"59,500",,cqd,Chuanqiandian Cluster Miao - (cqd),Ethnic Religion,,,,Yes,No,No,Yes,No,No,No,2,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,114059,Ga Mong,CHN,CH,,26.523707,107.8234,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
22165,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,Gao,1,No,"3,400",,gqu,Qau - (gqu),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,115102,"Gao, Gelao",CHN,CH,,26.15447,106.2352,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
6741,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,Gelao,1,No,"2,300",No,giw,White Gelao - (giw),Ethnic Religion,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,103287,Gelao,CHN,CH,,28.699546,107.817643,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,No,Ethnic Religion
22168,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,Hagei,1,No,"2,900",,giw,White Gelao - (giw),Ethnic Religion,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,114075,Hagei,CHN,CH,,27.552902,106.916537,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
6746,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,"Miao, Eastern Xiangxi",0,No,"131,000",,muq,Eastern Xiangxi Miao - (muq),Ethnic Religion - Chinese Folk Religion,,,,No,No,No,No,No,No,No,0,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,114068,"Hmong, Eastern Xiangxi",CHN,CH,,28.664,110.137,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,ECF,NULL,Ethnic Religion
7294,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,"Miao, Lupanshui",1,No,"73,000",,hsn,Xiang Chinese - (hsn),Ethnic Religion,,,,Yes,Yes,No,Yes,No,No,No,3,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,114207,"Miao, Lupanshui",CHN,CH,,26.564814,104.897175,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
46424,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,"Miao, Mashan",2,No,"246,000",,hmw,Western Mashan Hmong - (hmw),Ethnic Religion,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,114208,"Miao, Central Mashan",CHN,CH,,25.65179,106.12205,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
7359,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,Qanu,1,No,"17,500",,hea,Northern Qiandong Miao - (hea),Ethnic Religion,,,,Yes,No,No,Yes,No,Yes,No,3,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,114284,Qanu,CHN,CH,,26.321,107.8776,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
22112,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,Sanqiao,1,No,"6,700",,kmc,Southern Dong - (kmc),Ethnic Religion,,,,Yes,Yes,No,Yes,No,Yes,No,4,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,114306,Sanqiao,CHN,CH,,26.0052,109.1271,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
7428,Southeast Asian Peoples,Miao / Hmong,Asia,Eastern Asia,China,,Xi,1,No,"1,600",,hml,Luopohe Hmong - (hml),Ethnic Religion,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0138,114351,Xi,CHN,CH,,26.567284,107.935756,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
43422,Southeast Asian Peoples,Mon-Khmer,Americas,Northern America,Canada,Cambodia,Khmer,1,No,"21,500",Yes,khm,Central Khmer - (khm),Buddhism - Theravada,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,6,Little,Free,Low,Low,Level 1: Exercise normal precautions,A011,C0147,104946,"Khmer, Central",CAN,CA,CB,45.6101,-73.55,Asian Pacific Rim Peoples,,0,Unengaged and Unreached,BTH,Yes,Buddhism
6666,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,,Angku,1,No,"8,900",,kkn,Kon Keu - (kkn),Buddhism - Theravada,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,114915,Angku,CHN,CH,,21.9146,100.8305,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,BTH,NULL,Buddhism
6690,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,Laos,Bit,0,No,850,Yes,bgk,Bit - (bgk),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,101500,Bit,CHN,CH,LA,21.648165,101.403194,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,Yes,Ethnic Religion
6698,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,,Bugan,0,No,"4,200",,bbh,Bugan - (bbh),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,101701,Bugan,CHN,CH,,23.61242,104.96286,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
6718,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,Myanmar,"De'ang, Pale",1,No,"10,500",Yes,pce,Ruching Palaung - (pce),Buddhism - Mahayana,,,,Yes,Yes,No,Yes,Yes,No,No,4,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,109011,"Palaung, Silver",CHN,CH,BM,24.31976,98.53195,Asian Pacific Rim Peoples,,0,Unengaged and Unreached,BMA,Yes,Buddhism
6719,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,,"De'ang, Rumai",1,No,"6,000",,rbb,Rumai Palaung - (rbb),Buddhism - Mahayana,,,,Yes,Yes,No,Yes,No,No,No,3,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,114033,"De'ang, Rumai",CHN,CH,,24.14718,97.95457,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,BMA,NULL,Buddhism
6720,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,Myanmar,"De'ang, Shwe",1,No,"7,700",Yes,pll,Shwe Palaung - (pll),Buddhism - Mahayana,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,103423,"Palaung, Golden",CHN,CH,BM,24.34819,98.65492,Asian Pacific Rim Peoples,,0,Unengaged and Unreached,BMA,Yes,Buddhism
7202,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,,Hu,0,No,"1,800",,huo,Hu - (huo),Buddhism - Theravada,,,,No,No,No,No,No,No,No,0,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,103882,Hu,CHN,CH,,22.021192,100.861998,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,BTH,NULL,Buddhism
7227,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,Laos,Khmu,1,No,"1,800",Yes,kjg,Khmu - (kjg),Ethnic Religion,,,,Yes,Yes,No,Yes,No,No,No,3,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,114799,Khmu,CHN,CH,LA,21.669,101.727,Asian Pacific Rim Peoples,,0,Unengaged and Unreached,E,Yes,Ethnic Religion
7230,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,,Kong Ge,1,No,"1,700",,kkn,Kon Keu - (kkn),Ethnic Religion,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,114141,Kong Ge,CHN,CH,,22.088843,100.881348,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
7276,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,Vietnam,Mang,1,No,550,Yes,zng,Mang - (zng),Ethnic Religion,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,106238,Mang,CHN,CH,VM,22.54006,102.9422,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,Yes,Ethnic Religion
7277,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,,Manmet,1,No,"1,600",,mml,Man Met - (mml),Buddhism - Theravada,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,106206,Manmet,CHN,CH,,22.1039,100.8617,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,BTH,NULL,Buddhism
7347,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,,Palyu,1,No,"15,000",,cmn,Mandarin Chinese - (cmn),Ethnic Religion,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,107801,Palyu,CHN,CH,,24.687715,104.961337,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
7354,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,,Puman,1,No,"18,000",,uuu,U - (uuu),Buddhism - Theravada,,,,No,No,No,Yes,No,No,No,1,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,108170,Puman,CHN,CH,,23.482,99.785,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,BTH,NULL,Buddhism
7373,Southeast Asian Peoples,Mon-Khmer,Asia,Eastern Asia,China,Myanmar,Riang,1,No,"2,200",Yes,ril,Riang (Myanmar) - (ril),Ethnic Religion,,,,Yes,No,No,Yes,No,No,No,2,Medium,Not Free,Very High,Moderate,Level 2: Exercise increased caution,A011,C0147,108371,Riang-Lang,CHN,CH,BM,24.04055,98.9043,Asian Pacific Rim Peoples,,0,Unengaged and Unreached,E,Yes,Ethnic Religion
48520,Southeast Asian Peoples,Mon-Khmer,Europe,Western Europe,Germany,Cambodia,Khmer,1,No,"13,000",Yes,khm,Central Khmer - (khm),Buddhism - Theravada,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,6,Little,Free,Moderate,High,Level 2: Exercise increased caution,A011,C0147,104946,"Khmer, Central",DEU,GM,CB,52.599,13.454,Asian Pacific Rim Peoples,,0,Unengaged and Unreached,BTH,Yes,Buddhism
20882,Southeast Asian Peoples,Mon-Khmer,Asia,South-Eastern Asia,Laos,,Aheu,1,No,"2,500",,thm,Aheu - (thm),Ethnic Religion,,,,No,No,No,Yes,No,No,No,1,Strenuous,Not Free,High,Moderate,Level 1: Exercise normal precautions,A011,C0147,105894,Aheu,LAO,LA,,18.2084,104.9801,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
9091,Southeast Asian Peoples,Mon-Khmer,Asia,South-Eastern Asia,Laos,,Alak,1,No,"25,500",,alk,Alak - (alk),Ethnic Religion,,,,No,No,No,Yes,No,No,No,1,Strenuous,Not Free,High,Moderate,Level 1: Exercise normal precautions,A011,C0147,100212,Alak,LAO,LA,,15.5565,106.59719,Asian Pacific Rim Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
